clicks,impressions,ctr,position
1,3,0.3333333333333333,3
1,4,0.25,25.5
1,451,0.0022172949002217295,20.93791574279379
1,119,0.008403361344537815,10.277310924369749
1,1150,8.695652173913044e-4,9.12
1,1251,7.993605115907274e-4,11.26298960831335
1,15,0.06666666666666667,50.2
1,3,0.3333333333333333,3
1,13,0.07692307692307693,5.153846153846154
1,737,0.0013568521031207597,1
1,401,0.0024937655860349127,15.256857855361597
1,1,1,9
1,1,1,1
1,1,1,8
1,24,0.041666666666666664,1
1,1,1,1
1,4,0.25,1
1,4,0.25,1
1,15,0.06666666666666667,1
1,11,0.09090909090909091,7.636363636363637
1,1,1,1
1,1,1,1
1,5,0.2,1
1,41,0.024390243902439025,83.60975609756098
1,1,1,1
1,1,1,1
1,9,0.1111111111111111,1
1,9,0.1111111111111111,8.11111111111111
1,3,0.3333333333333333,6.666666666666667
1,11,0.09090909090909091,3.4545454545454546
1,1,1,32
1,7,0.14285714285714285,7
1,5,0.2,6
1,6,0.16666666666666666,7.833333333333333
1,9,0.1111111111111111,1
1,5,0.2,1
1,1,1,15
1,9,0.1111111111111111,1
1,1,1,6
1,8,0.125,4.5
1,800,0.00125,4.53125
1,32,0.03125,15.5625
1,5,0.2,16
1,1,1,12
1,3,0.3333333333333333,6.666666666666667
1,4,0.25,4.5
1,5,0.2,5.2
1,28,0.03571428571428571,5.357142857142857
1,29,0.034482758620689655,5.172413793103448
1,29,0.034482758620689655,7.448275862068965
1,2,0.5,29
1,15,0.06666666666666667,8.133333333333333
1,10,0.1,26
1,1,1,6
1,42,0.023809523809523808,28.38095238095238
1,11155,8.964589870013447e-5,43.17740923352757
1,1,1,34
1,1,1,15
1,14,0.07142857142857142,6.857142857142857
1,222,0.0045045045045045045,20.96846846846847
1,1,1,3
1,226,0.004424778761061947,9.853982300884956
1,1044,9.578544061302681e-4,53.31417624521073
1,3,0.3333333333333333,9.333333333333334
1,1,1,16
1,12,0.08333333333333333,33.5
1,980,0.0010204081632653062,5.65
1,968,0.0010330578512396695,5.642561983471074
1,1,1,7
1,537,0.00186219739292365,10.156424581005586
1,532,0.0018796992481203006,34.150375939849624
1,82,0.012195121951219513,16.878048780487806
1,3892,2.5693730729701953e-4,3.6680369989722506
1,3867,2.585983966899405e-4,3.6529609516421
1,1,1,6
1,1,1,1
1,778,0.0012853470437017994,4.946015424164525
1,1,1,207
1,1,1,2
1,1,1,5
1,5,0.2,1.4
1,6,0.16666666666666666,1
1,68,0.014705882352941176,2.3235294117647056
1,47,0.02127659574468085,1.6382978723404256
1,1,1,17
1,2,0.5,77.5
1,11,0.09090909090909091,9.727272727272727
1,4,0.25,10.75
1,3,0.3333333333333333,18.333333333333332
1,1,1,28
1,11,0.09090909090909091,15.272727272727273
1,1,1,5
1,3,0.3333333333333333,27.333333333333332
1,3,0.3333333333333333,25.333333333333332
1,3,0.3333333333333333,11.666666666666666
1,10,0.1,4.8
1,1,1,8
1,30,0.03333333333333333,7.166666666666667
1,1,1,11
1,220,0.004545454545454545,29.986363636363638
1,394,0.0025380710659898475,16.766497461928935
1,138,0.007246376811594203,10.043478260869565
1,67,0.014925373134328358,41.76119402985075
1,106,0.009433962264150943,6.886792452830188
1,13,0.07692307692307693,2
1,5,0.2,2
1,9,0.1111111111111111,6.777777777777778
1,142,0.007042253521126761,4.52112676056338
1,127,0.007874015748031496,41.818897637795274
1,1,1,16
1,1,1,5
1,1,1,8
1,1,1,20
1,1,1,12
1,1,1,15
1,2,0.5,9
1,13,0.07692307692307693,8.23076923076923
1,1,1,10
1,1,1,17
1,720,0.001388888888888889,2.8291666666666666
1,59,0.01694915254237288,1.6610169491525424
1,174,0.005747126436781609,6.385057471264368
1,1,1,54
1,22,0.045454545454545456,52.95454545454545
1,1,1,12
1,1,1,10
1,1,1,11
1,622,0.001607717041800643,10.083601286173634
1,216,0.004629629629629629,4.828703703703704
1,197,0.005076142131979695,20.512690355329948
1,40,0.025,1.875
1,1,1,6
1,1,1,2
1,8,0.125,5
1,347,0.002881844380403458,12.965417867435159
1,8,0.125,5
1,1826,5.47645125958379e-4,31.286966046002192
1,1,1,7
1,1,1,1
1,4,0.25,3.25
1,3,0.3333333333333333,10.666666666666666
1,13,0.07692307692307693,8.307692307692307
1,9,0.1111111111111111,7.222222222222222
1,1,1,1
1,3,0.3333333333333333,11.333333333333334
1,1,1,16
1,5,0.2,8.8
1,59,0.01694915254237288,17
1,27,0.037037037037037035,17.296296296296298
1,54,0.018518518518518517,1.1481481481481481
1,150,0.006666666666666667,5.326666666666667
1,13,0.07692307692307693,6.769230769230769
1,7,0.14285714285714285,8.142857142857142
1,20,0.05,1.7
1,3,0.3333333333333333,6.666666666666667
1,7,0.14285714285714285,3.4285714285714284
1,1,1,7
1,22,0.045454545454545456,5.545454545454546
1,352,0.002840909090909091,20.139204545454547
1,29,0.034482758620689655,23.586206896551722
1,19,0.05263157894736842,60.94736842105263
1,3,0.3333333333333333,6.333333333333333
1,345,0.002898550724637681,35.46666666666667
1,3,0.3333333333333333,3
1,11,0.09090909090909091,1.9090909090909092
1,2,0.5,5.5
1,1,1,8
1,1,1,11
1,9,0.1111111111111111,11
1,37,0.02702702702702703,2.1891891891891895
1,246,0.0040650406504065045,2.321138211382114
1,246,0.0040650406504065045,2.321138211382114
1,18,0.05555555555555555,6.333333333333333
1,17,0.058823529411764705,5.823529411764706
1,221,0.004524886877828055,2.4027149321266967
1,4,0.25,3.75
1,108,0.009259259259259259,2.064814814814815
1,111,0.009009009009009009,2.3693693693693696
1,111,0.009009009009009009,2.3693693693693696
1,1,1,8
1,3,0.3333333333333333,3.3333333333333335
1,6,0.16666666666666666,2
1,1,1,1
1,5,0.2,6.6
1,31,0.03225806451612903,18.612903225806452
1,2,0.5,22.5
1,1,1,3
1,1,1,5
1,3,0.3333333333333333,6.666666666666667
1,1,1,2
1,4,0.25,5
1,472,0.00211864406779661,4.7923728813559325
1,278,0.0035971223021582736,5.032374100719425
1,5,0.2,4.8
1,46,0.021739130434782608,4.869565217391305
1,1,1,6
1,1,1,3
1,1,1,2
1,1,1,17
1,63,0.015873015873015872,17.96825396825397
1,2,0.5,7.5
1,473,0.0021141649048625794,12.471458773784356
1,1,1,8
1,1,1,11
1,17,0.058823529411764705,7.9411764705882355
1,1297,7.710100231303007e-4,72.58828064764842
1,21,0.047619047619047616,18.476190476190474
1,6,0.16666666666666666,6.5
1,1,1,11
1,5,0.2,8.4
1,3899,2.5647601949217746e-4,8.906642728904847
1,39,0.02564102564102564,4.564102564102564
1,66,0.015151515151515152,9.378787878787879
1,17,0.058823529411764705,3.7058823529411766
1,138,0.007246376811594203,2.1159420289855073
1,16,0.0625,50
1,419,0.002386634844868735,9.210023866348449
1,5,0.2,7.6
1,85,0.011764705882352941,9.882352941176471
1,1,1,5
1,23,0.043478260869565216,11.434782608695652
1,284,0.0035211267605633804,8.802816901408452
1,60,0.016666666666666666,9.383333333333333
1,16,0.0625,8.25
1,7,0.14285714285714285,11
1,16,0.0625,12
1,398,0.002512562814070352,4.969849246231156
1,1,1,15
1,15,0.06666666666666667,2.7333333333333334
1,3,0.3333333333333333,4.333333333333334
1,5,0.2,8.2
1,46,0.021739130434782608,13.76086956521739
1,81,0.012345679012345678,4.3086419753086425
1,1,1,2
1,1,1,7
1,1471,6.798096532970768e-4,2.666893269884432
1,1470,6.802721088435374e-4,2.666666666666667
1,3,0.3333333333333333,3.6666666666666665
1,203,0.0049261083743842365,3.955665024630542
1,122,0.00819672131147541,7.475409836065574
1,243,0.00411522633744856,11.962962962962964
1,355,0.0028169014084507044,11.112676056338028
1,1605,6.230529595015577e-4,6.482866043613707
1,519,0.0019267822736030828,5.371868978805395
1,1114,8.976660682226212e-4,5.5385996409335725
1,2378,4.2052144659377626e-4,8.434398654331371
1,1,1,2
1,1,1,1
1,1,1,1
1,715,0.0013986013986013986,15.5986013986014
1,476,0.0021008403361344537,6.436974789915967
1,1,1,19
1,1,1,44
1,32,0.03125,8.6875
1,3867,2.585983966899405e-4,9.622187742435997
1,468,0.002136752136752137,10.512820512820513
1,2426,4.1220115416323167e-4,31.211459192085737
1,90,0.011111111111111112,23.2
1,6,0.16666666666666666,8
1,8,0.125,6.875
1,45,0.022222222222222223,11.666666666666666
1,144,0.006944444444444444,8.916666666666668
1,9,0.1111111111111111,11.222222222222221
1,67,0.014925373134328358,7.582089552238806
1,9,0.1111111111111111,6.888888888888889
1,4,0.25,8
1,1112,8.992805755395684e-4,3.41636690647482
1,3,0.3333333333333333,6
1,13,0.07692307692307693,9.076923076923077
1,186,0.005376344086021506,4.161290322580645
1,125,0.008,3.576
1,14,0.07142857142857142,3.2857142857142856
1,7,0.14285714285714285,4.714285714285714
1,330,0.0030303030303030303,5.648484848484848
1,195,0.005128205128205128,6.953846153846154
1,317,0.0031545741324921135,7.410094637223975
1,3,0.3333333333333333,5.666666666666667
1,5,0.2,6.6
1,1,1,11
1,11,0.09090909090909091,3.4545454545454546
1,1,1,4
1,1109,9.017132551848512e-4,4.467989179440938
1,1,1,4
1,1982,5.045408678102926e-4,7.306256306760847
1,64,0.015625,5.09375
1,5,0.2,9.8
1,3,0.3333333333333333,11.666666666666666
1,635,0.0015748031496062992,13.861417322834646
1,1,1,6
1,582,0.001718213058419244,20.676975945017183
1,122,0.00819672131147541,10.844262295081966
1,184,0.005434782608695652,93.07065217391305
1,3,0.3333333333333333,11
1,187,0.0053475935828877,4.04812834224599
1,158,0.006329113924050633,3.9240506329113924
1,404,0.0024752475247524753,5.982673267326732
1,571,0.0017513134851138354,5.420315236427321
1,371,0.0026954177897574125,11.973045822102426
1,1,1,43
1,162,0.006172839506172839,7.271604938271605
1,11,0.09090909090909091,5.2727272727272725
1,3,0.3333333333333333,3.6666666666666665
1,3,0.3333333333333333,2.333333333333333
1,3,0.3333333333333333,5.333333333333333
1,3,0.3333333333333333,9.333333333333334
1,1,1,5
1,4,0.25,5.75
1,2,0.5,6
1,1,1,25
1,1112,8.992805755395684e-4,7.217625899280575
1,7,0.14285714285714285,9.714285714285714
1,1,1,11
1,3,0.3333333333333333,6.333333333333333
1,5,0.2,1.8
1,3,0.3333333333333333,4.666666666666666
1,4,0.25,7
1,6,0.16666666666666666,7.833333333333333
1,6,0.16666666666666666,8.666666666666668
1,7,0.14285714285714285,3.5714285714285716
1,1,1,7
1,3,0.3333333333333333,6
1,102,0.00980392156862745,8.96078431372549
1,7,0.14285714285714285,9.714285714285714
1,1,1,8
1,1,1,24
1,3,0.3333333333333333,8.666666666666668
1,19,0.05263157894736842,3.8421052631578947
1,9,0.1111111111111111,9.333333333333334
1,9,0.1111111111111111,6.888888888888889
1,1,1,11
1,19,0.05263157894736842,35.473684210526315
1,1,1,8
1,1,1,9
1,1,1,23
1,1,1,2
1,1,1,5
1,39,0.02564102564102564,22.897435897435898
1,1,1,28
1,1,1,35
1,3,0.3333333333333333,8.666666666666668
1,3,0.3333333333333333,17.333333333333332
1,4,0.25,9.25
1,5,0.2,7
1,26,0.038461538461538464,5.5
1,13,0.07692307692307693,8.153846153846153
1,9,0.1111111111111111,3.5555555555555554
1,5,0.2,4.8
1,7,0.14285714285714285,5.571428571428571
1,10,0.1,8.8
1,14,0.07142857142857142,8.928571428571429
1,8,0.125,8.625
1,3,0.3333333333333333,9
1,10,0.1,8.6
1,26,0.038461538461538464,7.961538461538462
1,5,0.2,7
1,6,0.16666666666666666,10.833333333333334
1,3,0.3333333333333333,8
1,4,0.25,11.25
1,31,0.03225806451612903,10.516129032258064
1,437,0.002288329519450801,3.3524027459954233
1,816,0.0012254901960784314,3.6004901960784315
1,452,0.0022123893805309734,23.384955752212388
1,832,0.001201923076923077,16.87860576923077
1,1,1,72
1,3,0.3333333333333333,6
1,1,1,47
1,39,0.02564102564102564,1.5384615384615383
1,39,0.02564102564102564,1.5384615384615383
1,1,1,8
1,27,0.037037037037037035,1.4074074074074074
1,26,0.038461538461538464,1.4230769230769231
1,3,0.3333333333333333,2.333333333333333
1,1,1,18
1,25,0.04,8.6
1,5,0.2,3.6
1,119,0.008403361344537815,1.5210084033613445
1,26,0.038461538461538464,9.23076923076923
1,4,0.25,5.75
1,16,0.0625,9.1875
1,1,1,19
1,1,1,4
1,6,0.16666666666666666,12.833333333333334
1,1,1,39
1,532,0.0018796992481203006,2.0469924812030076
1,533,0.001876172607879925,2.0506566604127583
1,21,0.047619047619047616,3.5714285714285716
1,6,0.16666666666666666,8.833333333333332
1,13,0.07692307692307693,10.153846153846153
1,6,0.16666666666666666,10.166666666666666
1,5,0.2,11.8
1,5,0.2,9.8
1,3,0.3333333333333333,10.333333333333334
1,4,0.25,6.5
1,1,1,16
1,81,0.012345679012345678,5.679012345679013
1,11,0.09090909090909091,10.181818181818182
1,256,0.00390625,6.56640625
1,1,1,9
1,5,0.2,17.6
1,3,0.3333333333333333,21
1,6,0.16666666666666666,13
1,1,1,11
1,1,1,28
1,6,0.16666666666666666,2.833333333333333
1,4,0.25,3.75
1,5,0.2,6.8
1,29,0.034482758620689655,8.827586206896552
1,25,0.04,13.6
1,5,0.2,7.8
1,84,0.011904761904761904,1.9642857142857144
1,7,0.14285714285714285,7.142857142857143
1,1,1,10
1,40,0.025,8.5
1,1,1,9
1,47,0.02127659574468085,28.25531914893617
1,417,0.002398081534772182,64.13908872901678
1,4,0.25,48.25
1,59,0.01694915254237288,77.8135593220339
1,1849,5.408328826392645e-4,66.16549486208761
1,19,0.05263157894736842,94.78947368421052
1,931,0.0010741138560687433,54.3984962406015
1,1,1,21
1,888,0.0011261261261261261,24.70045045045045
1,1883,5.310674455655868e-4,37.29952203929899
1,4,0.25,6
1,1,1,30
1,1,1,9
1,1,1,23
1,23,0.043478260869565216,6.956521739130435
1,28,0.03571428571428571,7.428571428571429
1,7,0.14285714285714285,5.142857142857143
1,10,0.1,10.1
1,1,1,9
1,27,0.037037037037037035,10.703703703703704
1,3,0.3333333333333333,7.666666666666667
1,3,0.3333333333333333,23.666666666666668
1,8,0.125,6
1,3,0.3333333333333333,5
1,2,0.5,8.5
1,4,0.25,7.25
1,1,1,23
1,1,1,1
1,30,0.03333333333333333,1
1,46,0.021739130434782608,1
1,16,0.0625,1
1,9,0.1111111111111111,10
1,99,0.010101010101010102,6.252525252525253
1,1,1,26
1,1,1,33
1,1,1,78
1,1,1,69
1,1,1,112
1,3,0.3333333333333333,5.666666666666667
1,19,0.05263157894736842,7.473684210526316
1,8,0.125,8.5
1,16,0.0625,7.9375
1,28,0.03571428571428571,47.964285714285715
1,212,0.0047169811320754715,45.0188679245283
1,1,1,4
1,1,1,26
1,34,0.029411764705882353,32.32352941176471
1,33,0.030303030303030304,28.151515151515152
1,91,0.01098901098901099,25.32967032967033
1,1,1,40
1,1,1,18
1,6,0.16666666666666666,71.83333333333333
1,1,1,25
1,1,1,53
1,9,0.1111111111111111,4.888888888888889
1,1,1,1
1,1146,8.726003490401396e-4,20.63350785340314
1,361,0.002770083102493075,16.65096952908587
1,338,0.0029585798816568047,64.81656804733728
1,6,0.16666666666666666,4.666666666666666
1,299,0.0033444816053511705,8.94314381270903
1,11,0.09090909090909091,9.090909090909092
1,46,0.021739130434782608,76.8695652173913
1,1,1,16
1,5,0.2,8.2
1,3,0.3333333333333333,9
1,12,0.08333333333333333,65.5
1,122,0.00819672131147541,57.81147540983606
1,1,1,37
1,1,1,27
1,1,1,8
1,1,1,18
1,2,0.5,4
1,6,0.16666666666666666,4.333333333333334
1,9,0.1111111111111111,6.777777777777778
1,14,0.07142857142857142,29.785714285714285
1,24,0.041666666666666664,21.5
1,56,0.017857142857142856,17.321428571428573
1,20,0.05,11
1,21,0.047619047619047616,5.809523809523809
1,3,0.3333333333333333,10
1,10,0.1,10
1,8,0.125,11.125
1,52,0.019230769230769232,4.480769230769231
1,7,0.14285714285714285,8.428571428571429
1,19,0.05263157894736842,5.842105263157895
1,5,0.2,6
1,28,0.03571428571428571,4.214285714285714
1,7,0.14285714285714285,4.285714285714286
1,22,0.045454545454545456,12.818181818181818
1,1,1,87
1,1,1,12
1,7,0.14285714285714285,4.714285714285714
1,1,1,1
1,4,0.25,6.5
1,9,0.1111111111111111,9.88888888888889
1,1,1,18
1,30,0.03333333333333333,1.1
1,3,0.3333333333333333,1
1,3,0.3333333333333333,3.3333333333333335
1,1,1,1
1,3,0.3333333333333333,8
1,3,0.3333333333333333,1
1,11,0.09090909090909091,1
1,1,1,8
1,38,0.02631578947368421,1
1,11,0.09090909090909091,1
1,20,0.05,1
1,11,0.09090909090909091,7.454545454545454
1,1,1,8
1,492,0.0020325203252032522,65.77235772357723
1,25,0.04,39.16
1,3,0.3333333333333333,9.333333333333334
1,13,0.07692307692307693,8.076923076923077
1,7,0.14285714285714285,7.285714285714286
1,5,0.2,8.6
1,24,0.041666666666666664,5.916666666666667
1,3,0.3333333333333333,5.666666666666667
1,1,1,11
1,8,0.125,1
1,1,1,2
1,3,0.3333333333333333,1.6666666666666665
1,365,0.0027397260273972603,2.117808219178082
1,339,0.0029498525073746312,2.2684365781710913
1,354,0.002824858757062147,2.34180790960452
1,116,0.008620689655172414,1.0344827586206897
1,56,0.017857142857142856,1
1,132,0.007575757575757576,1.0984848484848484
1,1,1,4
1,8,0.125,4.25
1,13,0.07692307692307693,2
1,171,0.005847953216374269,1.0116959064327484
1,25,0.04,1.92
1,2,0.5,1
1,73,0.0136986301369863,1
1,18,0.05555555555555555,5.611111111111111
1,20,0.05,4.25
1,1,1,1
1,38,0.02631578947368421,1
1,5,0.2,3.6
1,57,0.017543859649122806,3.087719298245614
1,1,1,1
1,1,1,5
1,1,1,6
1,3,0.3333333333333333,4.666666666666666
1,1,1,9
1,1,1,1
1,1,1,2
1,1,1,3
1,8,0.125,6.625
1,12,0.08333333333333333,9.75
1,31,0.03225806451612903,4.903225806451613
1,1,1,3
1,15,0.06666666666666667,4.6
1,7,0.14285714285714285,3
1,28,0.03571428571428571,4.214285714285714
1,22,0.045454545454545456,1
1,5,0.2,5.2
1,3,0.3333333333333333,4.333333333333334
1,1,1,5
1,1,1,5
1,22,0.045454545454545456,7.818181818181818
1,7,0.14285714285714285,1.4285714285714286
1,1,1,4
1,2,0.5,18
1,3,0.3333333333333333,9
1,9,0.1111111111111111,4.222222222222222
1,40,0.025,7.1
1,1,1,3
1,124,0.008064516129032258,1.0080645161290323
1,3,0.3333333333333333,4.333333333333334
1,1,1,2
1,1,1,2
1,22,0.045454545454545456,1
1,13,0.07692307692307693,3.4615384615384617
1,2,0.5,39.5
1,13,0.07692307692307693,4.3076923076923075
1,10,0.1,3.7
1,489,0.002044989775051125,15.934560327198364
1,272,0.003676470588235294,23.415441176470587
1,61,0.01639344262295082,48.52459016393443
1,1,1,5
1,820,0.0012195121951219512,38.22560975609756
1,1,1,13
1,1,1,10
1,28,0.03571428571428571,5.857142857142857
1,29,0.034482758620689655,7.482758620689655
1,1,1,13
1,5,0.2,9.6
1,1,1,17
1,9,0.1111111111111111,3.4444444444444446
1,30,0.03333333333333333,7.866666666666666
1,3,0.3333333333333333,6.333333333333333
1,51,0.0196078431372549,82.98039215686275
1,536,0.0018656716417910447,56.22201492537314
1,488,0.0020491803278688526,39.627049180327866
1,2,0.5,54
1,6,0.16666666666666666,18.333333333333332
1,17,0.058823529411764705,8.411764705882353
1,1,1,3
1,1,1,2
1,7,0.14285714285714285,10.571428571428571
1,8,0.125,10.125
1,1,1,11
1,3,0.3333333333333333,8.333333333333332
1,2242,4.4603033006244426e-4,5.167707404103479
1,24,0.041666666666666664,8.125
1,1,1,19
1,1,1,15
1,1,1,20
1,5,0.2,4.8
1,1,1,9
1,3,0.3333333333333333,6.333333333333333
1,14,0.07142857142857142,4.142857142857142
1,5,0.2,5.6
1,1,1,4
1,16,0.0625,9.4375
1,169,0.005917159763313609,12.85207100591716
1,39,0.02564102564102564,6.410256410256411
1,5,0.2,5.4
1,1,1,44
1,7,0.14285714285714285,2.571428571428571
1,4,0.25,4.5
1,14,0.07142857142857142,3.4285714285714284
1,1,1,7
1,1,1,9
1,1,1,4
1,3,0.3333333333333333,6.666666666666667
1,30,0.03333333333333333,4.833333333333334
1,1,1,2
1,2,0.5,20
1,1392,7.183908045977011e-4,43.23275862068966
1,148,0.006756756756756757,26.804054054054053
1,519,0.0019267822736030828,24.84200385356455
1,1,1,23
1,1,1,23
1,1,1,24
1,4,0.25,52
1,1,1,4
1,45,0.022222222222222223,31.755555555555556
1,201,0.004975124378109453,40.885572139303484
1,1630,6.134969325153375e-4,42.13435582822086
1,11,0.09090909090909091,62.63636363636363
1,4,0.25,104.75
1,5,0.2,81.2
1,59,0.01694915254237288,39.440677966101696
1,9,0.1111111111111111,27.88888888888889
1,1,1,25
1,18,0.05555555555555555,87.94444444444444
1,15,0.06666666666666667,5.333333333333333
1,3,0.3333333333333333,7.333333333333333
1,4,0.25,81.25
1,1,1,17
1,1,1,32
1,1,1,19
1,1,1,55
1,1,1,5
1,4,0.25,52.5
1,1,1,14
1,123,0.008130081300813009,23.796747967479675
1,18,0.05555555555555555,17.444444444444443
1,1,1,7
1,1,1,13
1,11,0.09090909090909091,8.90909090909091
1,1,1,9
1,1,1,69
1,1,1,9
1,1,1,16
1,9,0.1111111111111111,5
1,1,1,35
1,892,0.0011210762331838565,11.252242152466367
1,1,1,10
1,9,0.1111111111111111,4.333333333333334
1,1,1,24
1,1,1,37
1,1,1,15
1,1,1,37
1,1,1,5
1,7,0.14285714285714285,3
1,81,0.012345679012345678,33.54320987654321
1,3,0.3333333333333333,21
1,31,0.03225806451612903,8.096774193548388
1,8,0.125,10.625
1,1,1,3
1,658,0.001519756838905775,2.6793313069908815
1,3,0.3333333333333333,3
1,12,0.08333333333333333,2
1,20,0.05,2.05
1,5,0.2,10.6
1,272,0.003676470588235294,6.790441176470588
1,21,0.047619047619047616,6.619047619047619
1,103,0.009708737864077669,7.815533980582524
1,3,0.3333333333333333,5.333333333333333
1,9,0.1111111111111111,8.88888888888889
1,5,0.2,7.2
1,1,1,17
1,5,0.2,31
1,7,0.14285714285714285,4.571428571428571
1,1,1,11
1,20,0.05,6.65
1,112,0.008928571428571428,14.026785714285714
1,1,1,5
1,7,0.14285714285714285,4.714285714285714
1,49,0.02040816326530612,3.2448979591836733
1,49,0.02040816326530612,3.2448979591836733
1,1,1,2
1,3,0.3333333333333333,10
1,1,1,6
1,1,1,9
1,1,1,12
1,1,1,10
1,1,1,2
1,1,1,33
1,64,0.015625,36.265625
1,1,1,9
1,1,1,16
1,7,0.14285714285714285,3.7142857142857144
1,66,0.015151515151515152,5.090909090909091
1,8,0.125,6.5
1,82,0.012195121951219513,5.719512195121951
1,1,1,6
1,31,0.03225806451612903,7.32258064516129
1,1,1,38
1,1,1,58
1,18,0.05555555555555555,9.11111111111111
1,1,1,14
1,8,0.125,7.625
1,9,0.1111111111111111,9.11111111111111
1,4,0.25,60.5
1,1,1,25
1,1,1,19
1,1,1,23
1,1,1,7
1,5,0.2,8.2
1,51,0.0196078431372549,9.980392156862745
1,7,0.14285714285714285,9.428571428571429
1,57,0.017543859649122806,23.57894736842105
1,1,1,21
1,15,0.06666666666666667,6.133333333333334
1,13,0.07692307692307693,17.615384615384617
1,1,1,18
1,2,0.5,16.5
1,1,1,20
1,1,1,21
1,1,1,16
1,26,0.038461538461538464,48.30769230769231
1,14,0.07142857142857142,15.714285714285714
1,52,0.019230769230769232,9.211538461538462
1,3,0.3333333333333333,2
1,24,0.041666666666666664,7.791666666666667
1,1,1,5
1,20,0.05,7.5
1,19,0.05263157894736842,8.526315789473685
1,16,0.0625,3.8125
1,8,0.125,7.375
1,1,1,5
1,287,0.003484320557491289,1.0905923344947734
1,355,0.0028169014084507044,1.3746478873239436
1,22,0.045454545454545456,1.9090909090909092
1,145,0.006896551724137931,2.882758620689655
1,212,0.0047169811320754715,2.0424528301886795
1,5,0.2,7.8
1,386,0.0025906735751295338,1.349740932642487
1,11,0.09090909090909091,1.9090909090909092
1,1,1,2
1,10,0.1,9.1
1,1,1,12
1,21,0.047619047619047616,7
1,11,0.09090909090909091,1.5454545454545454
1,330,0.0030303030303030303,2.621212121212121
1,34,0.029411764705882353,1.4411764705882353
1,33,0.030303030303030304,1.4242424242424243
1,52,0.019230769230769232,9.73076923076923
1,100,0.01,1.17
1,46,0.021739130434782608,5.6521739130434785
1,1,1,9
1,27,0.037037037037037035,37.2962962962963
1,1,1,22
1,3,0.3333333333333333,10.333333333333334
1,205,0.004878048780487805,8.736585365853658
1,277,0.0036101083032490976,31.787003610108304
1,49,0.02040816326530612,82.12244897959184
1,14,0.07142857142857142,41.785714285714285
1,206,0.0048543689320388345,36.5873786407767
1,538,0.0018587360594795538,36.22304832713755
1,607,0.0016474464579901153,45.90444810543657
1,37,0.02702702702702703,37.86486486486486
1,721,0.0013869625520110957,45.26352288488211
1,1,1,5
1,427,0.00234192037470726,63.566744730679154
1,3,0.3333333333333333,10.666666666666666
1,42,0.023809523809523808,55.38095238095238
1,824,0.0012135922330097086,62.38834951456311
1,1121,8.920606601248885e-4,20.75379125780553
1,236,0.00423728813559322,70.42796610169492
1,679,0.0014727540500736377,30.932253313696613
1,1,1,2
1,21,0.047619047619047616,19
1,64,0.015625,60.1875
1,601,0.0016638935108153079,81.71547420965058
1,1,1,23
1,583,0.0017152658662092624,32.17152658662093
1,9,0.1111111111111111,11.555555555555555
1,1,1,22
1,260,0.0038461538461538464,56.43846153846154
1,1,1,30
1,229,0.004366812227074236,34.59825327510917
1,1763,5.672149744753262e-4,46.248440158820195
1,576,0.001736111111111111,40.09722222222222
1,179,0.00558659217877095,45.435754189944134
1,68,0.014705882352941176,39.60294117647059
1,318,0.0031446540880503146,83.00628930817611
1,4,0.25,32.25
1,1,1,18
1,2,0.5,2
1,4,0.25,26.75
1,49,0.02040816326530612,32.61224489795919
1,23,0.043478260869565216,6.6521739130434785
1,52,0.019230769230769232,40.21153846153846
1,1,1,16
1,202,0.0049504950495049506,41.698019801980195
1,443,0.002257336343115124,18.06997742663657
1,354,0.002824858757062147,60.545197740113
1,322,0.003105590062111801,50.77639751552795
1,707,0.0014144271570014145,22.548797736916548
1,42,0.023809523809523808,35
1,471,0.0021231422505307855,72.72611464968153
1,199,0.005025125628140704,35.64321608040201
1,237,0.004219409282700422,32.50632911392405
1,87,0.011494252873563218,35.52873563218391
1,12,0.08333333333333333,31.583333333333332
1,416,0.002403846153846154,36.48317307692308
1,348,0.0028735632183908046,25.350574712643677
1,14,0.07142857142857142,33
1,339,0.0029498525073746312,82.02654867256638
1,826,0.0012106537530266344,55.26876513317191
1,13,0.07692307692307693,26.46153846153846
1,84,0.011904761904761904,33.845238095238095
1,9,0.1111111111111111,15.333333333333334
1,375,0.0026666666666666666,22.904
1,5,0.2,26.4
1,129,0.007751937984496124,27.75968992248062
1,566,0.0017667844522968198,30.568904593639576
1,1,1,19
1,68,0.014705882352941176,31.61764705882353
1,197,0.005076142131979695,33.71573604060914
1,741,0.001349527665317139,45.29284750337382
1,4,0.25,38.75
1,13,0.07692307692307693,35.15384615384615
1,860,0.0011627906976744186,45.96976744186046
1,1839,5.43773790103317e-4,31.476345840130506
1,402,0.0024875621890547263,56.12686567164179
1,508,0.001968503937007874,57.023622047244096
1,443,0.002257336343115124,32.893905191873586
1,1,1,21
1,12,0.08333333333333333,30.666666666666668
1,301,0.0033222591362126247,7.976744186046512
1,1,1,20
1,650,0.0015384615384615385,56.058461538461536
1,14,0.07142857142857142,44.07142857142857
1,56,0.017857142857142856,39.625
1,2524,3.961965134706815e-4,49.40332805071316
1,1263,7.91765637371338e-4,76.76088677751386
1,51,0.0196078431372549,73.17647058823529
1,3523,2.838489923360772e-4,71.8694294635254
1,8,0.125,24.625
1,294,0.003401360544217687,41.8469387755102
1,130,0.007692307692307693,37.00769230769231
